FIELD    MAGNETIZATION    MAGNETIZATIONstd    POLARIZATION    POLARIZATIONstd    LB2    LB2std    Accept rate    
4.20344    -0.327919    0.0328911    0.0511876    0.0113195    0.07627    0.0321391    0.0148613
4.33903    -0.0997811    0.0630392    0.0488791    0.00809281    -0.1365    0.0497511    0.0135111
4.47462    0.076983    0.0419873    0.046959    0.0033893    -0.143255    0.0439441    0.0124785
4.61021    0.221223    0.00811324    0.0492889    0.003701    -0.10321    0.00435068    0.0116554
4.7458    0.318753    0.00966188    0.0464976    0.00414002    -0.00199    0.00553285    0.0109338
4.88139    0.318529    0.00801451    0.0499449    0.00564104    0.00287    0.00502674    0.0109521
5.01699    0.491738    0.0218772    0.134735    0.0204681    0.010825    0.0227418    0.00981159
5.15258    0.503071    0.00679207    0.126751    0.00390632    0.000165    0.00358141    0.00964259
5.28817    0.509951    0.0077086    0.122224    0.00652749    -0.00166    0.00513876    0.00974683
5.42376    0.508869    0.00622382    0.126114    0.00366972    6e-05    0.00322124    0.00976593
5.55935    0.606575    0.00715317    -0.0435634    0.00393639    -0.09739    0.00331329    0.00899699
5.69494    0.612155    0.00730941    -0.0447058    0.00396288    -0.097545    0.00311195    0.00905433
5.83054    0.61251    0.00697703    -0.0442758    0.00419744    -0.09691    0.00352092    0.00911428
5.96613    0.712047    0.00666167    -0.127546    0.00442687    -0.001485    0.00219055    0.00801169
6.10172    0.715243    0.00674155    -0.128548    0.00433999    -0.00144    0.00319005    0.00805522
6.23731    0.718417    0.00752902    -0.128464    0.00458947    -0.001825    0.00320829    0.00804233
6.3729    0.914011    0.0162528    -0.467983    0.0279378    -0.00365    0.0162716    0.00588204
6.50849    0.999249    0.00385641    -0.632787    0.0027003    -0.09793    0.00152401    0.00505672
6.64408    1.00161    0.00490262    -0.632698    0.00190268    -0.09739    0.0016118    0.00499396
6.77968    1.00392    0.00417211    -0.632376    0.00219778    -0.09798    0.00156911    0.00493464
6.91527    1.00622    0.00343421    -0.631951    0.00147976    -0.097855    0.00138843    0.00488946
7.05086    1.00857    0.00378015    -0.632164    0.00225708    -0.09735    0.00146884    0.00483872
7.18645    1.00977    0.00380284    -0.631532    0.0017356    -0.09734    0.00157699    0.00477979
7.32204    1.01296    0.00337557    -0.63132    0.00193312    -0.097595    0.00159051    0.00473999
7.45763    1.01604    0.00362912    -0.631156    0.00140617    -0.0974    0.00116726    0.00468201
7.59323    1.01853    0.00437565    -0.63128    0.00233052    -0.09695    0.00142215    0.00464109
7.72882    1.01984    0.00392905    -0.630505    0.0029033    -0.09709    0.00194471    0.00460292
7.86441    1.02279    0.0039268    -0.630447    0.00209855    -0.097265    0.00143301    0.00456188
8    1.02533    0.00453519    -0.63015    0.00248783    -0.096945    0.00146739    0.00452759
